Branch,City,CM Orders,Current Month MTD,Customer type,Date,Gender,Invoice ID,Last 7 Days,Last N Days,Payment,PM Orders,Previous Month MTD,Product line,Rating Categories,Selected Date Filter,Tag Filter,Time,CM COGS,CM Gross Income,CM Quantity,CM Rating,CM Total,Cogs,Gross Income,Gross Margin Percentage,PM COGS,PM Gross Income,PM Quantity,PM Total,Quantity,Rating,Sort,Tax 5%,Total,Unit price,Year
A,Yangon,,False,Member,1/21/2019,Female,316-68-6352,False,False,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 10:00:00 AM,,,,,,72.72,$3.6,4.761904762,,,,,2,7.1,76.356,3.636,$76.4,36.36,2019
B,Mandalay,585-03-5943,True,Normal,3/13/2019,Male,585-03-5943,False,False,Ewallet,,False,Health and beauty,Neutral,False,True,12/30/1899 11:46:00 AM,$181,$9,10.0,$59,$190,181.1,$9.1,4.761904762,,,,,10,5.9,190.155,9.055,$190.2,18.11,2019
C,Naypyitaw,211-05-0490,True,Member,3/3/2019,Female,211-05-0490,False,False,Cash,,False,Electronic accessories,Satisfied,False,True,12/30/1899 1:42:00 PM,$260,$13,5.0,$75,$273,259.6,$13.0,4.761904762,,,,,5,7.5,272.58,12.98,$272.6,51.92,2019
C,Naypyitaw,727-75-6477,True,Normal,3/29/2019,Male,727-75-6477,True,True,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 2:44:00 PM,$115,$6,4.0,$64,$121,115.36,$5.8,4.761904762,,,,,4,6.4,121.128,5.768,$121.1,28.84,2019
A,Yangon,,False,Member,1/10/2019,Male,744-02-5987,False,False,Ewallet,,False,Home and lifestyle,Neutral,False,True,12/30/1899 2:16:00 PM,,,,,,470.28,$23.5,4.761904762,,,,,6,5.8,493.794,23.514,$493.8,78.38,2019
A,Yangon,,False,Member,1/25/2019,Male,307-83-9164,False,False,Cash,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 3:54:00 PM,,,,,,240.04,$12.0,4.761904762,,,,,4,4.5,252.042,12.002,$252.0,60.01,2019
C,Naypyitaw,,False,Member,1/19/2019,Female,779-06-0012,False,False,Cash,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 10:21:00 AM,,,,,,88.61,$4.4,4.761904762,,,,,1,7.7,93.0405,4.4305,$93.0,88.61,2019
C,Naypyitaw,,False,Normal,1/2/2019,Male,446-47-6729,False,False,Credit card,,False,Fashion accessories,Neutral,False,True,12/30/1899 6:09:00 PM,,,,,,199.64,$10.0,4.761904762,,,,,2,6.7,209.622,9.982,$209.6,99.82,2019
B,Mandalay,573-10-3877,True,Member,3/12/2019,Male,573-10-3877,False,False,Credit card,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 4:46:00 PM,$39,$2,1.0,$47,$41,39.01,$2.0,4.761904762,,,,,1,4.7,40.9605,1.9505,$41.0,39.01,2019
C,Naypyitaw,,False,Normal,2/25/2019,Male,735-06-4124,False,False,Cash,735-06-4124,True,Food and beverages,Dissatisfied,False,True,12/30/1899 3:31:00 PM,,,,,,48.61,$2.4,4.761904762,48.61,2.4305,1,51.0405,1,4.4,51.0405,2.4305,$51.0,48.61,2019
A,Yangon,439-54-7422,True,Normal,3/18/2019,Female,439-54-7422,False,True,Credit card,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 5:15:00 PM,$205,$10,4.0,$47,$215,204.76,$10.2,4.761904762,,,,,4,4.7,214.998,10.238,$215.0,51.19,2019
B,Mandalay,,False,Normal,2/23/2019,Female,396-90-2219,False,False,Cash,396-90-2219,True,Electronic accessories,Satisfied,False,True,12/30/1899 12:29:00 PM,,,,,,119.68,$6.0,4.761904762,119.68,5.984,8,125.664,8,8.6,125.664,5.984,$125.7,14.96,2019
A,Yangon,411-77-0180,True,Member,3/26/2019,Male,411-77-0180,True,True,Ewallet,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 8:14:00 PM,$505,$25,7.0,$43,$531,505.4,$25.3,4.761904762,,,,,7,4.3,530.67,25.27,$530.7,72.2,2019
A,Yangon,286-01-5402,True,Normal,3/30/2019,Female,286-01-5402,True,True,Cash,,False,Sports and travel,Happy,True,True,12/30/1899 1:22:00 PM,$282,$14,7.0,$96,$296,281.61,$14.1,4.761904762,,,,,7,9.6,295.6905,14.0805,$295.7,40.23,2019
A,Yangon,,False,Member,2/17/2019,Female,803-17-8013,False,False,Cash,803-17-8013,True,Home and lifestyle,Dissatisfied,False,True,12/30/1899 5:09:00 PM,,,,,,710.32,$35.5,4.761904762,710.32,35.516,8,745.836,8,4.1,745.836,35.516,$745.8,88.79,2019
A,Yangon,512-98-1403,True,Member,3/21/2019,Female,512-98-1403,False,True,Ewallet,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 10:40:00 AM,$79,$4,3.0,$47,$83,79.44,$4.0,4.761904762,,,,,3,4.7,83.412,3.972,$83.4,26.48,2019
A,Yangon,848-42-2560,True,Normal,3/5/2019,Female,848-42-2560,False,False,Cash,,False,Fashion accessories,Satisfied,False,True,12/30/1899 5:43:00 PM,$164,$8,2.0,$78,$172,163.82,$8.2,4.761904762,,,,,2,7.8,172.011,8.191,$172.0,81.91,2019
B,Mandalay,,False,Member,1/31/2019,Male,532-59-7201,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 2:04:00 PM,,,,,,479.58,$24.0,4.761904762,,,,,6,5.5,503.559,23.979,$503.6,79.93,2019
C,Naypyitaw,,False,Member,2/5/2019,Male,181-94-6432,False,False,Ewallet,181-94-6432,True,Fashion accessories,Happy,False,True,12/30/1899 7:05:00 PM,,,,,,138.66,$6.9,4.761904762,138.66,6.933,2,145.593,2,9.7,145.593,6.933,$145.6,69.33,2019
A,Yangon,,False,Member,2/1/2019,Female,870-76-1733,False,False,Credit card,870-76-1733,True,Food and beverages,Dissatisfied,False,True,12/30/1899 10:08:00 AM,,,,,,71.15,$3.6,4.761904762,71.15,3.5575,5,74.7075,5,4.4,74.7075,3.5575,$74.7,14.23,2019
A,Yangon,423-64-4619,True,Member,3/7/2019,Female,423-64-4619,False,False,Cash,,False,Health and beauty,Neutral,False,True,12/30/1899 1:12:00 PM,$140,$7,9.0,$50,$147,139.95,$7.0,4.761904762,,,,,9,5,146.9475,6.9975,$146.9,15.55,2019
C,Naypyitaw,,False,Member,2/10/2019,Female,227-07-4446,False,False,Cash,227-07-4446,True,Electronic accessories,Dissatisfied,False,True,12/30/1899 8:51:00 PM,,,,,,781.3,$39.1,4.761904762,781.3,39.065,10,820.365,10,4.4,820.365,39.065,$820.4,78.13,2019
C,Naypyitaw,,False,Member,2/14/2019,Male,174-36-3675,False,False,Cash,174-36-3675,True,Food and beverages,Neutral,False,True,12/30/1899 5:29:00 PM,,,,,,198.74,$9.9,4.761904762,198.74,9.937,2,208.677,2,5.2,208.677,9.937,$208.7,99.37,2019
C,Naypyitaw,,False,Member,2/9/2019,Female,428-83-5800,False,False,Cash,428-83-5800,True,Food and beverages,Satisfied,False,True,12/30/1899 10:25:00 AM,,,,,,63.24,$3.2,4.761904762,63.24,3.162,3,66.402,3,7.3,66.402,3.162,$66.4,21.08,2019
C,Naypyitaw,,False,Member,1/10/2019,Male,603-07-0961,False,False,Cash,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 11:34:00 AM,,,,,,373.95,$18.7,4.761904762,,,,,5,4.9,392.6475,18.6975,$392.6,74.79,2019
C,Naypyitaw,704-20-4138,True,Member,3/11/2019,Female,704-20-4138,False,False,Credit card,,False,Health and beauty,Satisfied,False,True,12/30/1899 6:58:00 PM,$208,$10,7.0,$81,$218,207.69,$10.4,4.761904762,,,,,7,8.1,218.0745,10.3845,$218.1,29.67,2019
C,Naypyitaw,,False,Member,2/18/2019,Male,787-15-1757,False,False,Ewallet,787-15-1757,True,Health and beauty,Satisfied,False,True,12/30/1899 4:28:00 PM,,,,,,176.28,$8.8,4.761904762,176.28,8.814,4,185.094,4,8.4,185.094,8.814,$185.1,44.07,2019
C,Naypyitaw,,False,Normal,2/26/2019,Female,649-11-3678,False,False,Cash,649-11-3678,True,Food and beverages,Neutral,False,True,12/30/1899 8:26:00 PM,,,,,,206.37,$10.3,4.761904762,206.37,10.3185,9,216.6885,9,5.5,216.6885,10.3185,$216.7,22.93,2019
C,Naypyitaw,,False,Normal,1/18/2019,Female,622-20-1945,False,False,Cash,,False,Health and beauty,Satisfied,False,True,12/30/1899 3:08:00 PM,,,,,,39.42,$2.0,4.761904762,,,,,1,8.4,41.391,1.971,$41.4,39.42,2019
A,Yangon,,False,Normal,2/15/2019,Male,372-94-8041,False,False,Ewallet,372-94-8041,True,Health and beauty,Happy,False,True,12/30/1899 6:03:00 PM,,,,,,91.56,$4.6,4.761904762,91.56,4.578,6,96.138,6,9.8,96.138,4.578,$96.1,15.26,2019
A,Yangon,563-91-7120,True,Normal,3/8/2019,Female,563-91-7120,False,False,Cash,,False,Fashion accessories,Neutral,False,True,12/30/1899 1:21:00 PM,$309,$15,5.0,$67,$324,308.85,$15.4,4.761904762,,,,,5,6.7,324.2925,15.4425,$324.3,61.77,2019
A,Yangon,,False,Normal,1/17/2019,Male,746-54-5508,False,False,Credit card,,False,Home and lifestyle,Happy,False,True,12/30/1899 12:48:00 PM,,,,,,129.12,$6.5,4.761904762,,,,,6,9.4,135.576,6.456,$135.6,21.52,2019
B,Mandalay,276-54-0879,True,Normal,3/12/2019,Male,276-54-0879,False,False,Ewallet,,False,Sports and travel,Neutral,False,True,12/30/1899 7:53:00 PM,$391,$20,4.0,$64,$411,390.96,$19.5,4.761904762,,,,,4,6.4,410.508,19.548,$410.5,97.74,2019
A,Yangon,815-11-1168,True,Member,3/9/2019,Male,815-11-1168,False,False,Cash,,False,Food and beverages,Neutral,False,True,12/30/1899 7:09:00 PM,$499,$25,5.0,$54,$524,498.9,$24.9,4.761904762,,,,,5,5.4,523.845,24.945,$523.8,99.78,2019
C,Naypyitaw,719-76-3868,True,Member,3/12/2019,Male,719-76-3868,False,False,Cash,,False,Food and beverages,Satisfied,False,True,12/30/1899 4:30:00 PM,$377,$19,4.0,$86,$396,377.04,$18.9,4.761904762,,,,,4,8.6,395.892,18.852,$395.9,94.26,2019
B,Mandalay,,False,Member,1/25/2019,Male,730-61-8757,False,False,Credit card,,False,Health and beauty,Dissatisfied,False,True,12/30/1899 10:11:00 AM,,,,,,204.52,$10.2,4.761904762,,,,,4,4,214.746,10.226,$214.7,51.13,2019
A,Yangon,340-66-0321,True,Member,3/25/2019,Male,340-66-0321,True,True,Cash,,False,Electronic accessories,Satisfied,False,True,12/30/1899 1:07:00 PM,$145,$7,4.0,$76,$153,145.44,$7.3,4.761904762,,,,,4,7.6,152.712,7.272,$152.7,36.36,2019
B,Mandalay,,False,Normal,2/7/2019,Male,868-81-1752,False,False,Cash,868-81-1752,True,Home and lifestyle,Neutral,False,True,12/30/1899 6:48:00 PM,,,,,,198.18,$9.9,4.761904762,198.18,9.909,9,208.089,9,6.8,208.089,9.909,$208.1,22.02,2019
A,Yangon,,False,Normal,2/17/2019,Male,634-97-8956,False,False,Credit card,634-97-8956,True,Food and beverages,Happy,False,True,12/30/1899 5:27:00 PM,,,,,,98.7,$4.9,4.761904762,98.7,4.935,3,103.635,3,9.1,103.635,4.935,$103.6,32.9,2019
A,Yangon,,False,Normal,2/3/2019,Male,566-71-1091,False,False,Cash,566-71-1091,True,Fashion accessories,Neutral,False,True,12/30/1899 3:59:00 PM,,,,,,385.1,$19.3,4.761904762,385.1,19.255,5,404.355,5,5.5,404.355,19.255,$404.4,77.02,2019
A,Yangon,442-48-3607,True,Member,3/14/2019,Male,442-48-3607,False,False,Credit card,,False,Food and beverages,Satisfied,False,True,12/30/1899 11:21:00 AM,$47,$2,2.0,$79,$49,46.96,$2.3,4.761904762,,,,,2,7.9,49.308,2.348,$49.3,23.48,2019
C,Naypyitaw,835-16-0096,True,Member,3/24/2019,Male,835-16-0096,True,True,Ewallet,,False,Sports and travel,Satisfied,False,True,12/30/1899 1:48:00 PM,$74,$4,5.0,$85,$77,73.5,$3.7,4.761904762,,,,,5,8.5,77.175,3.675,$77.2,14.7,2019
A,Yangon,527-09-6272,True,Member,3/21/2019,Female,527-09-6272,False,True,Credit card,,False,Electronic accessories,Happy,False,True,12/30/1899 10:17:00 AM,$142,$7,5.0,$91,$149,142.25,$7.1,4.761904762,,,,,5,9.1,149.3625,7.1125,$149.4,28.45,2019
A,Yangon,898-04-2717,True,Normal,3/19/2019,Male,898-04-2717,False,True,Ewallet,,False,Fashion accessories,Satisfied,False,True,12/30/1899 3:49:00 PM,$688,$34,9.0,$75,$722,687.6,$34.4,4.761904762,,,,,9,7.5,721.98,34.38,$722.0,76.4,2019
B,Mandalay,,False,Normal,2/24/2019,Female,692-27-8933,False,False,Cash,692-27-8933,True,Sports and travel,Neutral,False,True,12/30/1899 1:02:00 PM,,,,,,347.7,$17.4,4.761904762,347.7,17.385,6,365.085,6,5.2,365.085,17.385,$365.1,57.95,2019
C,Naypyitaw,633-09-3463,True,Normal,3/28/2019,Female,633-09-3463,True,True,Credit card,,False,Electronic accessories,Happy,False,True,12/30/1899 12:58:00 PM,$143,$7,3.0,$95,$150,142.95,$7.1,4.761904762,,,,,3,9.5,150.0975,7.1475,$150.1,47.65,2019
B,Mandalay,,False,Member,2/5/2019,Female,374-17-3652,False,False,Credit card,374-17-3652,True,Food and beverages,Satisfied,False,True,12/30/1899 3:26:00 PM,,,,,,385.38,$19.3,4.761904762,385.38,19.269,9,404.649,9,8.9,404.649,19.269,$404.6,42.82,2019
B,Mandalay,,False,Member,2/10/2019,Male,378-07-7001,False,False,Credit card,378-07-7001,True,Electronic accessories,Satisfied,False,True,12/30/1899 6:23:00 PM,,,,,,144.27,$7.2,4.761904762,144.27,7.2135,3,151.4835,3,7.8,151.4835,7.2135,$151.5,48.09,2019
B,Mandalay,433-75-6987,True,Member,3/5/2019,Female,433-75-6987,False,False,Ewallet,,False,Health and beauty,Satisfied,False,True,12/30/1899 7:06:00 PM,$392,$20,7.0,$89,$411,391.79,$19.6,4.761904762,,,,,7,8.9,411.3795,19.5895,$411.4,55.97,2019
B,Mandalay,,False,Member,2/15/2019,Female,873-95-4984,False,False,Cash,873-95-4984,True,Health and beauty,Satisfied,False,True,12/30/1899 8:21:00 PM,,,,,,538.3,$26.9,4.761904762,538.3,26.915,7,565.215,7,7.7,565.215,26.915,$565.2,76.9,2019
C,Naypyitaw,,False,Normal,1/30/2019,Female,416-13-5917,False,False,Ewallet,,False,Food and beverages,Happy,False,True,12/30/1899 4:24:00 PM,,,,,,485.15,$24.3,4.761904762,,,,,5,9.3,509.4075,24.2575,$509.4,97.03,2019
A,Yangon,,False,Normal,2/14/2019,Male,150-89-8043,False,False,Cash,150-89-8043,True,Sports and travel,Neutral,False,True,12/30/1899 3:04:00 PM,,,,,,133.95,$6.7,4.761904762,133.95,6.6975,3,140.6475,3,6.2,140.6475,6.6975,$140.6,44.65,2019
A,Yangon,,False,Normal,2/27/2019,Female,135-84-8019,False,False,Ewallet,135-84-8019,True,Fashion accessories,Satisfied,False,True,12/30/1899 4:10:00 PM,,,,,,701.37,$35.1,4.761904762,701.37,35.0685,9,736.4385,9,7.6,736.4385,35.0685,$736.4,77.93,2019
A,Yangon,,False,Member,2/4/2019,Male,441-94-7118,False,False,Cash,441-94-7118,True,Electronic accessories,Satisfied,False,True,12/30/1899 12:14:00 PM,,,,,,71.95,$3.6,4.761904762,71.95,3.5975,1,75.5475,1,7.3,75.5475,3.5975,$75.5,71.95,2019
C,Naypyitaw,,False,Member,1/20/2019,Female,725-96-3778,False,False,Cash,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 10:13:00 AM,,,,,,714,$35.7,4.761904762,,,,,8,4.7,749.7,35.7,$749.7,89.25,2019
A,Yangon,531-80-1784,True,Normal,3/28/2019,Male,531-80-1784,True,True,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 5:38:00 PM,$182,$9,7.0,$51,$191,182.14,$9.1,4.761904762,,,,,7,5.1,191.247,9.107,$191.2,26.02,2019
B,Mandalay,,False,Normal,2/27/2019,Female,400-45-1220,False,False,Credit card,400-45-1220,True,Health and beauty,Dissatisfied,False,True,12/30/1899 11:06:00 AM,,,,,,135,$6.8,4.761904762,135,6.75,10,141.75,10,4.8,141.75,6.75,$141.8,13.5,2019
C,Naypyitaw,,False,Member,2/15/2019,Female,860-79-0874,False,False,Credit card,860-79-0874,True,Fashion accessories,Neutral,False,True,12/30/1899 2:53:00 PM,,,,,,993,$49.7,4.761904762,993,49.65,10,1042.65,10,6.6,1042.65,49.65,"$1,042.7",99.3,2019
A,Yangon,,False,Normal,1/26/2019,Male,834-61-8124,False,False,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 6:22:00 PM,,,,,,361.83,$18.1,4.761904762,,,,,7,5.5,379.9215,18.0915,$379.9,51.69,2019
B,Mandalay,115-99-4379,True,Member,3/14/2019,Female,115-99-4379,False,False,Credit card,,False,Fashion accessories,Satisfied,False,True,12/30/1899 7:02:00 PM,$383,$19,7.0,$85,$402,383.11,$19.2,4.761904762,,,,,7,8.5,402.2655,19.1555,$402.3,54.73,2019
B,Mandalay,565-67-6697,True,Member,3/2/2019,Male,565-67-6697,False,False,Cash,,False,Home and lifestyle,Dissatisfied,False,True,12/30/1899 2:16:00 PM,$243,$12,9.0,$48,$255,243,$12.2,4.761904762,,,,,9,4.8,255.15,12.15,$255.2,27,2019
C,Naypyitaw,320-49-6392,True,Normal,3/4/2019,Female,320-49-6392,False,False,Cash,,False,Electronic accessories,Satisfied,False,True,12/30/1899 3:44:00 PM,$30,$2,1.0,$84,$32,30.24,$1.5,4.761904762,,,,,1,8.4,31.752,1.512,$31.8,30.24,2019
B,Mandalay,,False,Member,1/7/2019,Female,889-04-9723,False,False,Credit card,,False,Food and beverages,Satisfied,False,True,12/30/1899 12:20:00 PM,,,,,,356.56,$17.8,4.761904762,,,,,4,7.8,374.388,17.828,$374.4,89.14,2019
C,Naypyitaw,632-90-0281,True,Normal,3/8/2019,Female,632-90-0281,False,False,Credit card,,False,Fashion accessories,Happy,False,True,12/30/1899 8:01:00 PM,$376,$19,10.0,$93,$394,375.5,$18.8,4.761904762,,,,,10,9.3,394.275,18.775,$394.3,37.55,2019
C,Naypyitaw,,False,Normal,1/9/2019,Female,554-42-2417,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 1:45:00 PM,,,,,,954.4,$47.7,4.761904762,,,,,10,5.2,1002.12,47.72,"$1,002.1",95.44,2019
B,Mandalay,453-63-6187,True,Normal,3/1/2019,Male,453-63-6187,False,False,Ewallet,,False,Electronic accessories,Neutral,False,True,12/30/1899 3:40:00 PM,$83,$4,3.0,$65,$87,82.5,$4.1,4.761904762,,,,,3,6.5,86.625,4.125,$86.6,27.5,2019
B,Mandalay,578-80-7669,True,Normal,3/16/2019,Male,578-80-7669,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 4:58:00 PM,$75,$4,1.0,$56,$79,74.97,$3.7,4.761904762,,,,,1,5.6,78.7185,3.7485,$78.7,74.97,2019
A,Yangon,,False,Member,2/17/2019,Male,612-36-5536,False,False,Credit card,612-36-5536,True,Food and beverages,Satisfied,False,True,12/30/1899 11:12:00 AM,,,,,,647.68,$32.4,4.761904762,647.68,32.384,8,680.064,8,7.4,680.064,32.384,$680.1,80.96,2019
C,Naypyitaw,,False,Normal,2/27/2019,Female,605-72-4132,False,False,Cash,605-72-4132,True,Food and beverages,Happy,False,True,12/30/1899 3:12:00 PM,,,,,,755.76,$37.8,4.761904762,755.76,37.788,8,793.548,8,9.1,793.548,37.788,$793.5,94.47,2019
C,Naypyitaw,471-41-2823,True,Normal,3/7/2019,Male,471-41-2823,False,False,Ewallet,,False,Food and beverages,Satisfied,False,True,12/30/1899 8:37:00 PM,$200,$10,2.0,$80,$210,199.58,$10.0,4.761904762,,,,,2,8,209.559,9.979,$209.6,99.79,2019
A,Yangon,,False,Normal,1/21/2019,Male,462-67-9126,False,False,Cash,,False,Home and lifestyle,Satisfied,False,True,12/30/1899 5:44:00 PM,,,,,,439.32,$22.0,4.761904762,,,,,6,7.2,461.286,21.966,$461.3,73.22,2019
C,Naypyitaw,,False,Normal,2/19/2019,Female,272-27-9238,False,False,Cash,272-27-9238,True,Food and beverages,Satisfied,False,True,12/30/1899 4:23:00 PM,,,,,,164.96,$8.2,4.761904762,164.96,8.248,4,173.208,4,7.1,173.208,8.248,$173.2,41.24,2019
C,Naypyitaw,,False,Normal,1/6/2019,Female,834-25-9262,False,False,Cash,,False,Fashion accessories,Happy,False,True,12/30/1899 12:12:00 PM,,,,,,326.72,$16.3,4.761904762,,,,,4,9.1,343.056,16.336,$343.1,81.68,2019
C,Naypyitaw,122-61-9553,True,Normal,3/14/2019,Female,122-61-9553,False,False,Cash,,False,Electronic accessories,Neutral,False,True,12/30/1899 7:33:00 PM,$462,$23,9.0,$56,$485,461.88,$23.1,4.761904762,,,,,9,5.6,484.974,23.094,$485.0,51.32,2019
A,Yangon,468-88-0009,True,Member,3/24/2019,Male,468-88-0009,True,True,Cash,,False,Home and lifestyle,Neutral,False,True,12/30/1899 10:29:00 AM,$264,$13,4.0,$60,$277,263.76,$13.2,4.761904762,,,,,4,6,276.948,13.188,$276.9,65.94,2019
C,Naypyitaw,,False,Normal,1/27/2019,Female,613-59-9758,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 2:28:00 PM,,,,,,143.6,$7.2,4.761904762,,,,,10,5.4,150.78,7.18,$150.8,14.36,2019
A,Yangon,254-31-0042,True,Member,3/6/2019,Male,254-31-0042,False,False,Credit card,,False,Electronic accessories,Satisfied,False,True,12/30/1899 12:46:00 PM,$194,$10,9.0,$78,$203,193.5,$9.7,4.761904762,,,,,9,7.8,203.175,9.675,$203.2,21.5,2019
B,Mandalay,,False,Member,2/2/2019,Female,201-86-2184,False,False,Cash,201-86-2184,True,Electronic accessories,Happy,False,True,12/30/1899 7:40:00 PM,,,,,,183.82,$9.2,4.761904762,183.82,9.191,7,193.011,7,9.9,193.011,9.191,$193.0,26.26,2019
B,Mandalay,,False,Normal,1/25/2019,Female,261-12-8671,False,False,Credit card,,False,Fashion accessories,Dissatisfied,False,True,12/30/1899 7:39:00 PM,,,,,,121.92,$6.1,4.761904762,,,,,2,4.9,128.016,6.096,$128.0,60.96,2019
C,Naypyitaw,730-70-9830,True,Normal,3/14/2019,Female,730-70-9830,False,False,Ewallet,,False,Home and lifestyle,Neutral,False,True,12/30/1899 5:54:00 PM,$421,$21,6.0,$52,$442,420.66,$21.0,4.761904762,,,,,6,5.2,441.693,21.033,$441.7,70.11,2019
C,Naypyitaw,,False,Normal,1/29/2019,Male,382-25-8917,False,False,Cash,,False,Fashion accessories,Satisfied,False,True,12/30/1899 12:25:00 PM,,,,,,252.48,$12.6,4.761904762,,,,,6,8.9,265.104,12.624,$265.1,42.08,2019
A,Yangon,,False,Normal,1/3/2019,Female,422-29-8786,False,False,Credit card,,False,Home and lifestyle,Happy,False,True,12/30/1899 4:47:00 PM,,,,,,335.45,$16.8,4.761904762,,,,,5,9.1,352.2225,16.7725,$352.2,67.09,2019
A,Yangon,,False,Member,1/14/2019,Female,667-23-5919,False,False,Ewallet,,False,Fashion accessories,Satisfied,False,True,12/30/1899 12:52:00 PM,,,,,,483.5,$24.2,4.761904762,,,,,5,7,507.675,24.175,$507.7,96.7,2019
B,Mandalay,,False,Member,1/5/2019,Female,843-01-4703,False,False,Credit card,,False,Home and lifestyle,Happy,False,True,12/30/1899 7:50:00 PM,,,,,,318.42,$15.9,4.761904762,,,,,9,9.6,334.341,15.921,$334.3,35.38,2019
C,Naypyitaw,,False,Normal,2/22/2019,Male,743-88-1662,False,False,Ewallet,743-88-1662,True,Sports and travel,Satisfied,False,True,12/30/1899 6:17:00 PM,,,,,,668.43,$33.4,4.761904762,668.43,33.4215,7,701.8515,7,8.7,701.8515,33.4215,$701.9,95.49,2019
C,Naypyitaw,,False,Member,2/6/2019,Male,595-86-2894,False,False,Ewallet,595-86-2894,True,Fashion accessories,Happy,False,True,12/30/1899 5:20:00 PM,,,,,,387.92,$19.4,4.761904762,387.92,19.396,4,407.316,4,9.4,407.316,19.396,$407.3,96.98,2019
B,Mandalay,,False,Normal,1/30/2019,Female,182-69-8360,False,False,Credit card,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 1:32:00 PM,,,,,,94.6,$4.7,4.761904762,,,,,4,4,99.33,4.73,$99.3,23.65,2019
A,Yangon,,False,Member,1/11/2019,Male,289-15-7034,False,False,Credit card,,False,Sports and travel,Satisfied,False,True,12/30/1899 10:37:00 AM,,,,,,329.32,$16.5,4.761904762,,,,,4,7.5,345.786,16.466,$345.8,82.33,2019
C,Naypyitaw,462-78-5240,True,Normal,3/19/2019,Female,462-78-5240,False,True,Cash,,False,Electronic accessories,Dissatisfied,False,True,12/30/1899 2:35:00 PM,$53,$3,2.0,$42,$56,53.22,$2.7,4.761904762,,,,,2,4.2,55.881,2.661,$55.9,26.61,2019
B,Mandalay,,False,Normal,1/14/2019,Female,868-52-7573,False,False,Cash,,False,Food and beverages,Happy,False,True,12/30/1899 12:09:00 PM,,,,,,498.45,$24.9,4.761904762,,,,,5,9.9,523.3725,24.9225,$523.4,99.69,2019
C,Naypyitaw,153-58-4872,True,Member,3/1/2019,Female,153-58-4872,False,False,Ewallet,,False,Food and beverages,Dissatisfied,False,True,12/30/1899 3:32:00 PM,$300,$15,4.0,$42,$315,299.56,$15.0,4.761904762,,,,,4,4.2,314.538,14.978,$314.5,74.89,2019
A,Yangon,,False,Normal,1/6/2019,Female,662-72-2873,False,False,Ewallet,,False,Food and beverages,Happy,False,True,12/30/1899 1:58:00 PM,,,,,,204.7,$10.2,4.761904762,,,,,5,9.9,214.935,10.235,$214.9,40.94,2019
B,Mandalay,,False,Member,1/31/2019,Male,525-88-7307,False,False,Cash,,False,Sports and travel,Neutral,False,True,12/30/1899 1:19:00 PM,,,,,,75.82,$3.8,4.761904762,,,,,1,5.8,79.611,3.791,$79.6,75.82,2019
C,Naypyitaw,689-16-9784,True,Normal,3/11/2019,Male,689-16-9784,False,False,Cash,,False,Food and beverages,Neutral,False,True,12/30/1899 1:37:00 PM,$281,$14,6.0,$60,$295,280.62,$14.0,4.761904762,,,,,6,6,294.651,14.031,$294.7,46.77,2019
A,Yangon,,False,Normal,2/20/2019,Female,725-56-0833,False,False,Credit card,725-56-0833,True,Health and beauty,Happy,False,True,12/30/1899 4:49:00 PM,,,,,,323.2,$16.2,4.761904762,323.2,16.16,10,339.36,10,10,339.36,16.16,$339.4,32.32,2019
